"sec"   "mA"   "mV"
703.912   -0.608335673809052   -220.569580078125
704.01   -0.618205308914185   -220.569580078125
704.108   -0.600414633750916   -220.45588684082
704.207   -0.614257454872131   -220.569580078125
704.305   -0.614257454872131   -220.569580078125
704.403   -0.610309600830078   -220.569580078125
704.502   -0.610309600830078   -220.569580078125
704.6   -0.612283527851105   -220.569580078125
704.698   -0.612283527851105   -220.493789672852
704.797   -0.598440706729889   -220.45588684082
704.895   -0.608335673809052   -220.380096435547
704.993   -0.604362487792969   -220.493789672852
705.092   -0.608335673809052   -220.569580078125
705.19   -0.602388560771942   -220.417999267578
705.288   -0.608335673809052   -220.45588684082
705.387   -0.612283527851105   -220.342193603516
705.485   -0.602388560771942   -220.797439575195
705.583   -0.628100275993347   -220.569580078125
705.682   -0.606336414813995   -220.493789672852
705.78   -0.606336414813995   -220.417999267578
705.878   -0.610309600830078   -220.759552001953
705.977   -0.608335673809052   -220.303817749023
706.075   -0.614257454872131   -220.607482910156
706.173   -0.608335673809052   -220.380096435547
706.272   -0.612283527851105   -220.531677246094
706.37   -0.610309600830078   -220.645858764648
706.468   -0.606336414813995   -220.645858764648
706.567   -0.596466779708862   -220.569580078125
706.665   -0.614257454872131   -220.68376159668
706.764   -0.606336414813995   -220.493789672852
706.862   -0.610309600830078   -220.645858764648
706.96   -0.602388560771942   -220.380096435547
707.059   -0.606336414813995   -220.607482910156
707.157   -0.598440706729889   -220.531677246094
707.255   -0.608335673809052   -220.569580078125
707.354   -0.606336414813995   -220.45588684082
707.452   -0.614257454872131   -220.645858764648
707.55   -0.606336414813995   -220.303817749023
707.649   -0.600414633750916   -220.569580078125
707.747   -0.596466779708862   -220.380096435547
707.845   -0.612283527851105   -220.493789672852
707.944   -0.606336414813995   -220.45588684082
708.042   -0.608335673809052   -220.493789672852
708.14   -0.600414633750916   -220.303817749023
708.239   -0.608335673809052   -220.721649169922
708.337   -0.598440706729889   -220.569580078125
708.435   -0.602388560771942   -220.759552001953
708.534   -0.598440706729889   -220.380096435547
708.632   -0.606336414813995   -220.645858764648
708.73   -0.602388560771942   -220.45588684082
708.829   -0.606336414813995   -220.569580078125
708.927   -0.598440706729889   -220.493789672852
709.025   -0.598440706729889   -220.607482910156
709.124   -0.604362487792969   -220.190124511719
709.222   -0.592518925666809   -220.721649169922
709.32   -0.598440706729889   -220.493789672852
709.419   -0.612283527851105   -220.569580078125
709.517   -0.592518925666809   -220.303817749023
709.615   -0.604362487792969   -220.607482910156
709.714   -0.602388560771942   -220.531677246094
709.812   -0.610309600830078   -220.569580078125
709.91   -0.582624018192291   -220.493789672852
710.009   -0.612283527851105   -220.607482910156
710.107   -0.598440706729889   -220.342193603516
710.205   -0.592518925666809   -220.569580078125
710.304   -0.592518925666809   -220.417999267578
710.402   -0.596466779708862   -220.721649169922
710.5   -0.594492852687836   -220.265914916992
710.599   -0.602388560771942   -220.68376159668
710.697   -0.598440706729889   -220.493789672852
710.796   -0.586571872234344   -220.569580078125
710.894   -0.602388560771942   -220.417999267578
710.992   -0.598440706729889   -220.569580078125
711.091   -0.596466779708862   -220.265914916992
711.189   -0.602388560771942   -220.68376159668
711.287   -0.598440706729889   -220.493789672852
711.386   -0.596466779708862   -220.645858764648
711.484   -0.598440706729889   -220.380096435547
711.582   -0.608335673809052   -220.68376159668
711.681   -0.604362487792969   -220.303817749023
711.779   -0.602388560771942   -220.645858764648
711.877   -0.594492852687836   -220.380096435547
711.976   -0.596466779708862   -220.645858764648
712.074   -0.592518925666809   -220.380096435547
712.172   -0.600414633750916   -220.759552001953
712.271   -0.590519726276398   -220.380096435547
712.369   -0.594492852687836   -220.531677246094
712.467   -0.596466779708862   -220.45588684082
712.566   -0.596466779708862   -220.417999267578
712.664   -0.586571872234344   -220.417999267578
712.762   -0.596466779708862   -220.45588684082
712.861   -0.596466779708862   -220.417999267578
712.959   -0.586571872234344   -220.493789672852
713.057   -0.590519726276398   -220.303817749023
713.156   -0.592518925666809   -220.645858764648
713.254   -0.602388560771942   -220.380096435547
713.352   -0.596466779708862   -220.797439575195
713.451   -0.596466779708862   -220.45588684082
713.549   -0.580650091171265   -220.493789672852
713.647   -0.592518925666809   -220.265914916992
713.746   -0.580650091171265   -220.493789672852
713.844   -0.590519726276398   -220.303817749023
713.942   -0.596466779708862   -220.569580078125
714.041   -0.580650091171265   -220.493789672852
714.139   -0.590519726276398   -220.645858764648
714.237   -0.592518925666809   -220.493789672852
714.336   -0.590519726276398   -220.645858764648
714.434   -0.590519726276398   -220.45588684082
714.532   -0.584597945213318   -220.645858764648
714.631   -0.604362487792969   -220.493789672852
714.729   -0.586571872234344   -220.797439575195
714.827   -0.592518925666809   -220.342193603516
714.926   -0.588545799255371   -220.607482910156
715.024   -0.584597945213318   -220.68376159668
715.122   -0.584597945213318   -220.569580078125
715.221   -0.580650091171265   -220.493789672852
715.319   -0.594492852687836   -220.607482910156
715.417   -0.586571872234344   -220.380096435547
715.516   -0.596466779708862   -220.417999267578
715.614   -0.580650091171265   -220.265914916992
715.712   -0.602388560771942   -220.569580078125
715.811   -0.582624018192291   -220.493789672852
715.909   -0.602388560771942   -220.569580078125
716.007   -0.608335673809052   -220.569580078125
716.106   -0.594492852687836   -220.569580078125
716.204   -0.584597945213318   -220.493789672852
716.302   -0.592518925666809   -220.569580078125
716.401   -0.580650091171265   -220.493789672852
716.499   -0.590519726276398   -220.607482910156
716.597   -0.576702237129211   -220.303817749023
716.696   -0.586571872234344   -220.493789672852
716.794   -0.598440706729889   -220.569580078125
716.892   -0.584597945213318   -220.493789672852
716.991   -0.592518925666809   -220.569580078125
717.089   -0.580650091171265   -220.493789672852
717.187   -0.582624018192291   -220.45588684082
717.286   -0.598440706729889   -220.45588684082
717.384   -0.584597945213318   -220.493789672852
717.482   -0.582624018192291   -220.303817749023
717.581   -0.590519726276398   -220.493789672852
717.679   -0.592518925666809   -220.569580078125
717.777   -0.586571872234344   -220.645858764648
717.876   -0.576702237129211   -220.531677246094
717.974   -0.588545799255371   -220.797439575195
718.072   -0.598440706729889   -220.68376159668
718.171   -0.586571872234344   -220.493789672852
718.269   -0.586571872234344   -220.380096435547
718.367   -0.592518925666809   -220.721649169922
718.466   -0.596466779708862   -220.493789672852
718.564   -0.588545799255371   -220.569580078125
718.662   -0.584597945213318   -220.303817749023
718.761   -0.596466779708862   -220.569580078125
718.859   -0.590519726276398   -220.380096435547
718.957   -0.590519726276398   -220.607482910156
719.056   -0.598440706729889   -220.645858764648
719.154   -0.588545799255371   -220.45588684082
719.252   -0.596466779708862   -220.531677246094
719.351   -0.580650091171265   -220.531677246094
719.449   -0.590519726276398   -220.493789672852
719.547   -0.578676164150238   -220.569580078125
719.646   -0.584597945213318   -220.45588684082
719.744   -0.580650091171265   -220.493789672852
719.842   -0.584597945213318   -220.531677246094
719.941   -0.588545799255371   -220.797439575195
720.169   4.17031717300415   765.788696289063
720.267   2.97021913528442   765.750793457031
720.366   2.50756072998047   765.637084960938
720.464   2.23275446891785   765.712890625
720.562   2.05482268333435   765.826599121094
720.661   1.90257704257965   765.978698730469
720.759   1.80965054035187   765.902893066406
720.857   1.72267115116119   765.978698730469
720.956   1.66729998588562   765.826599121094
721.054   1.6000851392746   765.826599121094
